,index,StudioProjectName,StudioTestName,ParticipantName,MediaName,MediaPosX (ADCSpx),MediaPosY (ADCSpx),RecordingTimestamp,StudioEventData,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),EyePosLeftX (ADCSmm),EyePosLeftY (ADCSmm),Unnamed: 14,participant_identifier
107,364,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6053,,460.0,663.0,633.0,659.0,225.32,213.9,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
108,365,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6069,,,,616.0,637.0,225.27,214.08,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
109,366,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6086,,,,622.0,518.0,225.32,214.5,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
110,367,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6103,,453.0,516.0,628.0,510.0,225.4,214.56,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
111,368,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6119,,453.0,516.0,620.0,527.0,225.3,214.57,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
112,369,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6136,,453.0,516.0,629.0,514.0,225.27,214.54,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
113,370,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6153,,453.0,516.0,621.0,516.0,225.26,214.56,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
114,371,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6169,,453.0,516.0,618.0,518.0,225.24,214.5,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
115,372,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6186,,453.0,516.0,621.0,518.0,225.24,214.49,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
116,373,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6203,,453.0,516.0,627.0,515.0,225.24,214.48,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
117,374,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6219,,453.0,516.0,627.0,512.0,225.25,214.52,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
118,375,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6236,,,,591.0,503.0,225.05,214.61,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
119,376,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6253,,,,456.0,461.0,224.56,214.78,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
120,377,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6269,,,,434.0,427.0,224.33,214.96,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
121,378,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6286,,261.0,432.0,437.0,433.0,224.36,214.94,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
122,379,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6303,,261.0,432.0,426.0,432.0,224.34,214.91,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
123,380,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6319,,261.0,432.0,433.0,428.0,224.34,214.88,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
124,381,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6336,,261.0,432.0,427.0,431.0,224.35,214.87,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
125,382,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6353,,261.0,432.0,434.0,432.0,224.35,214.86,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
126,383,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6369,,261.0,432.0,430.0,436.0,224.35,214.85,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
127,384,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6386,,261.0,432.0,434.0,430.0,224.34,214.83,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
128,385,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6402,,,,427.0,373.0,224.34,215.04,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
129,386,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6419,,,,440.0,362.0,224.39,215.35,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
130,387,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6436,,262.0,348.0,431.0,359.0,224.34,215.24,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
131,388,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6452,,262.0,348.0,425.0,352.0,224.28,215.22,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
132,389,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6469,,262.0,348.0,432.0,347.0,224.25,215.17,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
133,390,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6486,,262.0,348.0,434.0,338.0,224.21,215.23,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
134,391,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6503,,262.0,348.0,438.0,346.0,224.2,215.22,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
135,392,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6519,,262.0,348.0,434.0,343.0,224.19,215.23,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
136,393,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6536,,262.0,348.0,438.0,351.0,224.19,215.21,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
137,394,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6553,,,,389.0,275.0,224.11,215.52,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
138,395,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6569,,,,364.0,158.0,224.07,216.07,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
139,396,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6586,,,,346.0,133.0,224.01,216.35,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
140,397,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6603,,,,347.0,113.0,223.98,216.3,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
141,398,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6619,,,,344.0,92.0,223.95,216.28,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
142,399,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6636,,176.0,101.0,345.0,93.0,223.92,216.33,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
143,400,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6653,,176.0,101.0,347.0,105.0,223.91,216.34,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
144,401,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6669,,176.0,101.0,348.0,103.0,223.91,216.35,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
145,402,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6686,,176.0,101.0,351.0,97.0,223.91,216.32,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
146,403,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6703,,176.0,101.0,345.0,105.0,223.91,216.32,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
147,404,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6719,,,,345.0,79.0,223.91,216.32,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
148,405,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6736,,,,322.0,119.0,223.79,216.42,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
149,406,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6753,,,,228.0,0.0,223.55,216.48,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
150,407,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6769,,,,244.0,23.0,223.52,216.51,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
151,408,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6786,,59.0,16.0,232.0,20.0,223.5,216.49,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
152,409,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6802,,59.0,16.0,234.0,14.0,223.48,216.56,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
153,410,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6819,,59.0,16.0,232.0,18.0,223.49,216.57,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
154,411,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6836,,59.0,16.0,229.0,18.0,223.51,216.57,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
155,412,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6852,,59.0,16.0,231.0,20.0,223.52,216.59,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
156,413,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6869,,59.0,16.0,233.0,20.0,223.53,216.59,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
157,414,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6886,,59.0,16.0,233.0,13.0,223.54,216.62,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
158,415,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6902,,59.0,16.0,237.0,22.0,223.54,216.6,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
159,417,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6936,,59.0,16.0,219.0,10.0,223.63,216.58,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
160,419,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,6969,,59.0,16.0,223.0,13.0,223.7,216.64,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
161,421,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7003,,,,492.0,13.0,224.7,216.82,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
162,422,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7019,,,,607.0,22.0,225.46,216.79,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
163,424,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7053,,461.0,40.0,625.0,28.0,225.55,216.77,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
164,425,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7069,,461.0,40.0,638.0,32.0,225.54,216.77,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
165,426,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7086,,461.0,40.0,641.0,32.0,225.51,216.56,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
166,427,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7103,,461.0,40.0,636.0,37.0,225.48,216.54,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
167,428,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7119,,461.0,40.0,629.0,34.0,225.46,216.55,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
168,429,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7136,,461.0,40.0,634.0,37.0,225.45,216.58,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
169,430,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7153,,461.0,40.0,633.0,43.0,225.45,216.66,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
170,431,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7169,,461.0,40.0,636.0,49.0,225.45,216.79,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
171,432,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7186,,461.0,40.0,640.0,41.0,225.45,216.69,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
172,433,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7203,,461.0,40.0,638.0,47.0,225.45,216.7,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
173,434,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7219,,461.0,40.0,630.0,43.0,225.46,216.8,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
174,435,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7236,,461.0,40.0,636.0,47.0,225.47,216.8,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
175,436,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7253,,461.0,40.0,630.0,40.0,225.48,216.9,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
176,437,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7269,,,,636.0,59.0,225.47,216.84,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
177,438,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7286,,,,559.0,142.0,225.29,216.49,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
178,439,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7302,,,,590.0,134.0,225.29,216.48,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
179,440,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7319,,,,576.0,138.0,225.3,216.47,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
180,441,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7336,,405.0,133.0,571.0,135.0,225.31,216.5,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
181,442,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7352,,405.0,133.0,578.0,134.0,225.33,216.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
182,443,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7369,,405.0,133.0,582.0,133.0,225.33,216.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
183,444,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7386,,405.0,133.0,571.0,138.0,225.35,216.52,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
184,445,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7402,,405.0,133.0,578.0,138.0,225.37,216.58,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
185,448,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7452,,405.0,133.0,575.0,125.0,225.38,216.63,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
186,449,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7469,,405.0,133.0,575.0,129.0,225.38,216.63,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
187,450,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7485,,,,568.0,169.0,225.37,216.57,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
188,451,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7502,,,,573.0,184.0,225.39,216.59,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
189,452,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7519,,,,572.0,154.0,225.42,216.56,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
190,453,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7535,,397.0,163.0,570.0,159.0,225.42,216.59,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
191,454,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7552,,397.0,163.0,566.0,157.0,225.43,216.64,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
192,455,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7569,,397.0,163.0,564.0,163.0,225.43,216.65,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
193,456,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7585,,397.0,163.0,568.0,162.0,225.42,216.72,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
194,457,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7602,,397.0,163.0,565.0,160.0,225.43,216.7,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
195,458,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7618,,397.0,163.0,569.0,160.0,225.44,216.66,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
196,459,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7635,,397.0,163.0,571.0,165.0,225.46,216.65,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
197,460,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7652,,397.0,163.0,573.0,175.0,225.48,216.72,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
198,461,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7668,,397.0,163.0,568.0,162.0,225.5,216.67,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
199,462,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7685,,397.0,163.0,564.0,161.0,225.5,216.62,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
200,463,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7702,,,,559.0,184.0,225.47,216.54,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
201,464,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7718,,393.0,177.0,567.0,180.0,225.45,216.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
202,465,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7735,,393.0,177.0,562.0,178.0,225.42,216.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
203,466,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7752,,393.0,177.0,560.0,164.0,225.4,216.38,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
204,467,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7768,,393.0,177.0,566.0,182.0,225.39,216.4,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
205,468,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7785,,393.0,177.0,563.0,180.0,225.38,216.42,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
206,469,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7802,,393.0,177.0,562.0,175.0,225.37,216.43,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
207,470,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7818,,393.0,177.0,564.0,178.0,225.37,216.45,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
208,471,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7835,,393.0,177.0,567.0,178.0,225.37,216.46,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
209,472,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7852,,,,605.0,176.0,225.56,216.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
210,473,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7868,,,,760.0,89.0,226.24,216.46,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
211,474,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7885,,,,886.0,100.0,226.85,216.7,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
212,475,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7902,,,,903.0,66.0,227.06,216.67,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
213,476,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7918,,,,907.0,63.0,227.04,216.57,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
214,477,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7935,,,,908.0,30.0,227.05,216.52,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
215,478,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7952,,,,924.0,74.0,227.05,216.46,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
216,479,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7968,,,,915.0,45.0,227.03,216.46,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
217,480,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,7985,,,,911.0,83.0,227.02,216.53,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
218,481,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8002,,,,905.0,87.0,227.01,216.5,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
219,482,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8018,,,,892.0,49.0,226.99,216.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
220,483,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8035,,,,909.0,107.0,226.99,216.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
221,484,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8052,,,,912.0,92.0,226.99,216.44,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
222,485,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8068,,,,915.0,54.0,227.04,216.58,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
223,486,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8085,,,,911.0,32.0,227.07,216.62,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
224,487,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8101,,740.0,31.0,910.0,41.0,227.06,216.61,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
225,488,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8118,,740.0,31.0,912.0,33.0,227.06,216.6,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
226,489,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8135,,740.0,31.0,910.0,32.0,227.06,216.58,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
227,490,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8151,,740.0,31.0,912.0,27.0,227.05,216.58,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
228,491,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8168,,740.0,31.0,915.0,30.0,227.05,216.57,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
229,492,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8185,,740.0,31.0,910.0,30.0,227.05,216.57,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
230,493,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8201,,740.0,31.0,913.0,28.0,227.05,216.58,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
231,494,MAP Protocol,VS_B,ADMI_560_F1,Social Array 3  3 to 3.bmp,171.0,0.0,8218,,740.0,31.0,914.0,31.0,227.04,216.57,,MAP Protocol_VS_B_ADMI_560_F1_VSB.tsv
